"split","file_name","source_path","output_path","object_count"
"train","healthy__0225__20250703_143503.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0225__20250703_143503.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0225__20250703_143503.txt","1"
"train","healthy__0226__20250703_143518.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0226__20250703_143518.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0226__20250703_143518.txt","1"
"train","healthy__0235__20250703_143801.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0235__20250703_143801.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0235__20250703_143801.txt","1"
"train","healthy__0237__20250703_143809.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0237__20250703_143809.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0237__20250703_143809.txt","1"
"train","healthy__0240__20250703_143855.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0240__20250703_143855.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0240__20250703_143855.txt","1"
"train","healthy__0241__20250703_143915.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0241__20250703_143915.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0241__20250703_143915.txt","1"
"train","healthy__0246__20250703_143954.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0246__20250703_143954.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0246__20250703_143954.txt","1"
"train","healthy__0251__20250703_144041.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0251__20250703_144041.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0251__20250703_144041.txt","1"
"train","healthy__0256__20250703_144236.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0256__20250703_144236.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0256__20250703_144236.txt","1"
"train","healthy__0258__20250703_144259.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0258__20250703_144259.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0258__20250703_144259.txt","1"
"train","healthy__0259__20250703_144320.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0259__20250703_144320.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0259__20250703_144320.txt","1"
"train","healthy__0260__20250703_144325.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0260__20250703_144325.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0260__20250703_144325.txt","1"
"train","healthy__0261__20250703_144329.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0261__20250703_144329.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0261__20250703_144329.txt","1"
"train","healthy__0262__20250703_144336.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0262__20250703_144336.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0262__20250703_144336.txt","1"
"train","healthy__0264__20250703_144352.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0264__20250703_144352.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0264__20250703_144352.txt","1"
"train","healthy__0267__20250703_144454.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0267__20250703_144454.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0267__20250703_144454.txt","1"
"train","healthy__0276__20250703_144917.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0276__20250703_144917.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0276__20250703_144917.txt","1"
"train","healthy__0278__20250703_144958.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0278__20250703_144958.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0278__20250703_144958.txt","1"
"train","healthy__0279__20250703_145001.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0279__20250703_145001.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0279__20250703_145001.txt","1"
"train","healthy__0280__20250703_145004.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0280__20250703_145004.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0280__20250703_145004.txt","1"
"train","healthy__0284__20250703_145030.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0284__20250703_145030.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0284__20250703_145030.txt","1"
"train","healthy__0285__20250703_145032.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0285__20250703_145032.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0285__20250703_145032.txt","1"
"train","healthy__0287__20250703_145053.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0287__20250703_145053.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0287__20250703_145053.txt","1"
"train","healthy__0288__20250703_145056.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0288__20250703_145056.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0288__20250703_145056.txt","1"
"train","healthy__0289__20250703_145059.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0289__20250703_145059.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0289__20250703_145059.txt","1"
"train","healthy__0293__20250703_145143.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0293__20250703_145143.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0293__20250703_145143.txt","1"
"train","healthy__0295__20250703_145148.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0295__20250703_145148.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0295__20250703_145148.txt","1"
"train","healthy__0296__20250703_145152.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0296__20250703_145152.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0296__20250703_145152.txt","1"
"train","healthy__0297__20250703_145243.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0297__20250703_145243.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0297__20250703_145243.txt","1"
"train","healthy__0301__20250703_145325.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0301__20250703_145325.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0301__20250703_145325.txt","1"
"train","healthy__0302__20250703_145328.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0302__20250703_145328.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0302__20250703_145328.txt","1"
"train","healthy__0304__20250703_145333.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0304__20250703_145333.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0304__20250703_145333.txt","1"
"train","healthy__0309__20250703_145428.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0309__20250703_145428.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0309__20250703_145428.txt","1"
"train","healthy__0310__20250703_145431.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0310__20250703_145431.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0310__20250703_145431.txt","1"
"train","healthy__0311__20250703_145433.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0311__20250703_145433.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0311__20250703_145433.txt","1"
"train","healthy__0313__20250703_145442.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0313__20250703_145442.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0313__20250703_145442.txt","1"
"train","healthy__0314__20250703_145452.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0314__20250703_145452.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0314__20250703_145452.txt","1"
"train","healthy__0315__20250703_145454.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0315__20250703_145454.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0315__20250703_145454.txt","1"
"train","healthy__0316__20250703_145456.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0316__20250703_145456.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0316__20250703_145456.txt","1"
"train","healthy__0317__20250703_145459.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0317__20250703_145459.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0317__20250703_145459.txt","1"
"train","healthy__0320__20250703_145516.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0320__20250703_145516.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0320__20250703_145516.txt","1"
"train","healthy__0321__20250703_145518.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0321__20250703_145518.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0321__20250703_145518.txt","1"
"train","healthy__0322__20250703_145521.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0322__20250703_145521.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0322__20250703_145521.txt","1"
"train","healthy__0323__20250703_145524.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0323__20250703_145524.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0323__20250703_145524.txt","1"
"train","healthy__0324__20250703_145532.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0324__20250703_145532.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0324__20250703_145532.txt","1"
"train","healthy__0325__20250703_145539.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0325__20250703_145539.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0325__20250703_145539.txt","1"
"train","healthy__0326__20250703_145542.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0326__20250703_145542.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0326__20250703_145542.txt","1"
"train","healthy__0327__20250703_145548.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0327__20250703_145548.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0327__20250703_145548.txt","1"
"train","healthy__0329__20250703_145658.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0329__20250703_145658.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0329__20250703_145658.txt","1"
"train","healthy__0332__20250703_145716.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0332__20250703_145716.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0332__20250703_145716.txt","1"
"train","healthy__0338__20250703_151957.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0338__20250703_151957.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0338__20250703_151957.txt","1"
"train","healthy__0340__20250703_152025.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0340__20250703_152025.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0340__20250703_152025.txt","1"
"train","healthy__0341__20250703_152057.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0341__20250703_152057.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0341__20250703_152057.txt","1"
"train","healthy__0342__20250703_152139.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0342__20250703_152139.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0342__20250703_152139.txt","1"
"train","healthy__0344__20250703_153049.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0344__20250703_153049.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0344__20250703_153049.txt","1"
"train","healthy__0346__20250703_153247.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0346__20250703_153247.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0346__20250703_153247.txt","1"
"train","healthy__0348__20250703_153712.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0348__20250703_153712.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0348__20250703_153712.txt","1"
"train","healthy__0379__20250708_120755.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0379__20250708_120755.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0379__20250708_120755.txt","1"
"train","healthy__0380__20250708_120757.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0380__20250708_120757.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0380__20250708_120757.txt","1"
"train","healthy__0381__20250708_120758.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0381__20250708_120758.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0381__20250708_120758.txt","1"
"train","healthy__0383__20250708_120802.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0383__20250708_120802.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0383__20250708_120802.txt","1"
"train","healthy__0386__20250708_120808.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0386__20250708_120808.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0386__20250708_120808.txt","1"
"train","healthy__0390__20250708_120814.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0390__20250708_120814.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0390__20250708_120814.txt","1"
"train","healthy__0406__20250708_121043.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0406__20250708_121043.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0406__20250708_121043.txt","1"
"train","healthy__0407__20250708_121045.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0407__20250708_121045.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0407__20250708_121045.txt","1"
"train","healthy__0408__20250708_121046.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0408__20250708_121046.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0408__20250708_121046.txt","1"
"train","healthy__0409__20250708_121049.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0409__20250708_121049.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0409__20250708_121049.txt","1"
"train","healthy__0412__20250708_121105.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0412__20250708_121105.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0412__20250708_121105.txt","1"
"train","healthy__0418__20250708_121212.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0418__20250708_121212.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0418__20250708_121212.txt","1"
"train","healthy__0421__20250708_121227.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0421__20250708_121227.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0421__20250708_121227.txt","1"
"train","healthy__0425__20250708_121234.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0425__20250708_121234.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0425__20250708_121234.txt","1"
"train","healthy__0455__20250708_121352.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0455__20250708_121352.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0455__20250708_121352.txt","1"
"train","healthy__0477__IMG_20250703_092948.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0477__IMG_20250703_092948.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0477__IMG_20250703_092948.txt","1"
"train","healthy__0480__IMG_20250703_093242.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0480__IMG_20250703_093242.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0480__IMG_20250703_093242.txt","1"
"train","healthy__0488__IMG_20250703_093325.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0488__IMG_20250703_093325.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0488__IMG_20250703_093325.txt","1"
"train","healthy__0830__IMG_20250706_173733.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0830__IMG_20250706_173733.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0830__IMG_20250706_173733.txt","1"
"train","healthy__0832__IMG_20250706_173749.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0832__IMG_20250706_173749.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0832__IMG_20250706_173749.txt","1"
"train","healthy__0836__IMG_20250706_173845.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0836__IMG_20250706_173845.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0836__IMG_20250706_173845.txt","1"
"train","healthy__0849__IMG_20250706_174021.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0849__IMG_20250706_174021.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0849__IMG_20250706_174021.txt","2"
"train","healthy__0851__IMG_20250706_174032.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0851__IMG_20250706_174032.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0851__IMG_20250706_174032.txt","1"
"train","healthy__0852__IMG_20250706_174040.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0852__IMG_20250706_174040.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0852__IMG_20250706_174040.txt","1"
"train","healthy__0857__IMG_20250706_174113.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0857__IMG_20250706_174113.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0857__IMG_20250706_174113.txt","1"
"train","healthy__0859__IMG_20250706_174237.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0859__IMG_20250706_174237.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0859__IMG_20250706_174237.txt","1"
"train","healthy__0993__IMG_20250707_092431.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__0993__IMG_20250707_092431.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__0993__IMG_20250707_092431.txt","1"
"train","healthy__1059__IMG_20250707_092606.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__1059__IMG_20250707_092606.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__1059__IMG_20250707_092606.txt","1"
"train","healthy__1060__IMG_20250707_092615.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__1060__IMG_20250707_092615.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__1060__IMG_20250707_092615.txt","1"
"train","healthy__1071__IMG_20250707_092651.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__1071__IMG_20250707_092651.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__1071__IMG_20250707_092651.txt","1"
"train","healthy__1346__IMG_20250707_095010.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__1346__IMG_20250707_095010.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__1346__IMG_20250707_095010.txt","1"
"train","healthy__1350__IMG_20250707_095017.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__1350__IMG_20250707_095017.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__1350__IMG_20250707_095017.txt","1"
"train","healthy__1351__IMG_20250707_095018.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__1351__IMG_20250707_095018.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__1351__IMG_20250707_095018.txt","1"
"train","healthy__1374__IMG_20250707_095203_1.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__1374__IMG_20250707_095203_1.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__1374__IMG_20250707_095203_1.txt","1"
"train","healthy__1468__IMG_20250707_095547.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__1468__IMG_20250707_095547.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__1468__IMG_20250707_095547.txt","1"
"train","healthy__1470__IMG_20250707_095549.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__1470__IMG_20250707_095549.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__1470__IMG_20250707_095549.txt","1"
"train","healthy__1472__IMG_20250707_095551.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__1472__IMG_20250707_095551.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__1472__IMG_20250707_095551.txt","1"
"train","healthy__1620__Recovered_jpg_file(166).txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__1620__Recovered_jpg_file(166).txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__1620__Recovered_jpg_file(166).txt","1"
